t_s,T_K,X_CH3OCH3,X_O2,X_CH2O,X_CH3OCH2O2,X_OH,X_CO,X_CO2,X_HO2,X_H2O2
3.08953332e-05,1202.2746,6.379644e-02,1.955695e-01,1.845873e-03,2.492939e-07,1.030586e-07,4.704002e-05,9.539153e-07,3.643213e-05,4.505025e-05
3.12972216e-05,1202.3266,6.376735e-02,1.955556e-01,1.878020e-03,2.502442e-07,1.039357e-07,4.869919e-05,9.836889e-07,3.677105e-05,4.582404e-05
3.16991100e-05,1202.3789,6.373813e-02,1.955416e-01,1.910288e-03,2.511937e-07,1.048170e-07,5.039425e-05,1.014057e-06,3.711164e-05,4.660110e-05
3.21009984e-05,1202.4317,6.370878e-02,1.955275e-01,1.942676e-03,2.521432e-07,1.057027e-07,5.212556e-05,1.045027e-06,3.745394e-05,4.738153e-05
3.25028868e-05,1202.4849,6.367930e-02,1.955133e-01,1.975186e-03,2.530921e-07,1.065931e-07,5.389352e-05,1.076606e-06,3.779798e-05,4.816540e-05
3.29047752e-05,1202.5386,6.364968e-02,1.954991e-01,2.007816e-03,2.540409e-07,1.074881e-07,5.569851e-05,1.108799e-06,3.814381e-05,4.895279e-05
3.33066636e-05,1202.5928,6.361994e-02,1.954847e-01,2.040567e-03,2.549890e-07,1.083878e-07,5.754091e-05,1.141615e-06,3.849146e-05,4.974377e-05
3.37085520e-05,1202.6473,6.359006e-02,1.954703e-01,2.073440e-03,2.559382e-07,1.092926e-07,5.942114e-05,1.175059e-06,3.884096e-05,5.053843e-05
3.39915349e-05,1202.6860,6.356894e-02,1.954601e-01,2.096660e-03,2.566064e-07,1.099328e-07,6.076796e-05,1.198989e-06,3.908819e-05,5.110023e-05
3.41897208e-05,1202.7133,6.355411e-02,1.954529e-01,2.112957e-03,2.570738e-07,1.103825e-07,6.172257e-05,1.215937e-06,3.926190e-05,5.149480e-05
3.43342537e-05,1202.7332,6.354327e-02,1.954477e-01,2.124862e-03,2.574154e-07,1.107114e-07,6.242468e-05,1.228396e-06,3.938888e-05,5.178315e-05
3.44787866e-05,1202.7532,6.353242e-02,1.954424e-01,2.136782e-03,2.577569e-07,1.110409e-07,6.313181e-05,1.240939e-06,3.951612e-05,5.207200e-05
3.46233195e-05,1202.7733,6.352155e-02,1.954371e-01,2.148717e-03,2.580982e-07,1.113710e-07,6.384399e-05,1.253565e-06,3.964360e-05,5.236135e-05
3.47678525e-05,1202.7934,6.351066e-02,1.954319e-01,2.160669e-03,2.584397e-07,1.117020e-07,6.456123e-05,1.266276e-06,3.977134e-05,5.265122e-05
3.49123854e-05,1202.8136,6.349976e-02,1.954266e-01,2.172636e-03,2.587815e-07,1.120336e-07,6.528355e-05,1.279071e-06,3.989933e-05,5.294160e-05
3.50569183e-05,1202.8338,6.348883e-02,1.954213e-01,2.184619e-03,2.591231e-07,1.123659e-07,6.601097e-05,1.291952e-06,4.002759e-05,5.323250e-05
3.52014512e-05,1202.8541,6.347789e-02,1.954159e-01,2.196618e-03,2.594648e-07,1.126989e-07,6.674352e-05,1.304918e-06,4.015609e-05,5.352392e-05
3.53459842e-05,1202.8744,6.346693e-02,1.954106e-01,2.208633e-03,2.598068e-07,1.130326e-07,6.748120e-05,1.317969e-06,4.028486e-05,5.381586e-05
3.54905171e-05,1202.8949,6.345596e-02,1.954053e-01,2.220663e-03,2.601488e-07,1.133671e-07,6.822405e-05,1.331107e-06,4.041389e-05,5.410834e-05
3.57119575e-05,1202.9262,6.343911e-02,1.953971e-01,2.239126e-03,2.606729e-07,1.138809e-07,6.937222e-05,1.351403e-06,4.061209e-05,5.455748e-05
3.59333980e-05,1202.9578,6.342222e-02,1.953888e-01,2.257626e-03,2.611973e-07,1.143965e-07,7.053262e-05,1.371903e-06,4.081090e-05,5.500789e-05
3.61548385e-05,1202.9895,6.340529e-02,1.953806e-01,2.276163e-03,2.617220e-07,1.149138e-07,7.170532e-05,1.392608e-06,4.101034e-05,5.545958e-05
3.63762789e-05,1203.0213,6.338831e-02,1.953723e-01,2.294738e-03,2.622469e-07,1.154329e-07,7.289040e-05,1.413519e-06,4.121041e-05,5.591256e-05
3.68733001e-05,1203.0932,6.335006e-02,1.953536e-01,2.336565e-03,2.634265e-07,1.166045e-07,7.559571e-05,1.461214e-06,4.166178e-05,5.693407e-05
3.77465650e-05,1203.2214,6.328235e-02,1.953203e-01,2.410511e-03,2.655033e-07,1.186857e-07,8.050327e-05,1.547594e-06,4.246270e-05,5.874532e-05
3.86198299e-05,1203.3519,6.321397e-02,1.952867e-01,2.485045e-03,2.675868e-07,1.207967e-07,8.561149e-05,1.637331e-06,4.327388e-05,6.057832e-05
3.94930948e-05,1203.4847,6.314493e-02,1.952526e-01,2.560168e-03,2.696778e-07,1.229389e-07,9.092503e-05,1.730509e-06,4.409558e-05,6.243395e-05
4.03663597e-05,1203.6198,6.307522e-02,1.952180e-01,2.635886e-03,2.717773e-07,1.251134e-07,9.644871e-05,1.827212e-06,4.492802e-05,6.431312e-05
4.12396245e-05,1203.7574,6.300483e-02,1.951829e-01,2.712202e-03,2.738861e-07,1.273217e-07,1.021874e-04,1.927530e-06,4.577144e-05,6.621673e-05
4.21128894e-05,1203.8974,6.293375e-02,1.951474e-01,2.789122e-03,2.760051e-07,1.295649e-07,1.081463e-04,2.031551e-06,4.662609e-05,6.814568e-05
4.37933889e-05,1204.1738,6.279499e-02,1.950777e-01,2.938861e-03,2.801142e-07,1.339849e-07,1.202520e-04,2.242495e-06,4.830318e-05,7.193246e-05
4.54738883e-05,1204.4598,6.265359e-02,1.950061e-01,3.090891e-03,2.842688e-07,1.385486e-07,1.332308e-04,2.468193e-06,5.002436e-05,7.582311e-05
4.71543877e-05,1204.7555,6.250948e-02,1.949326e-01,3.245256e-03,2.884738e-07,1.432660e-07,1.471231e-04,2.709377e-06,5.179131e-05,7.982436e-05
4.88348871e-05,1205.0614,6.236257e-02,1.948571e-01,3.401999e-03,2.927333e-07,1.481470e-07,1.619717e-04,2.966821e-06,5.360580e-05,8.394303e-05
5.05153865e-05,1205.3779,6.221280e-02,1.947796e-01,3.561171e-03,2.970517e-07,1.532022e-07,1.778217e-04,3.241345e-06,5.546965e-05,8.818605e-05
5.21958860e-05,1205.7054,6.206007e-02,1.947000e-01,3.722823e-03,3.014326e-07,1.584427e-07,1.947210e-04,3.533823e-06,5.738479e-05,9.256055e-05
5.38763854e-05,1206.0442,6.190430e-02,1.946182e-01,3.887012e-03,3.058796e-07,1.638800e-07,2.127198e-04,3.845180e-06,5.935326e-05,9.707381e-05
5.55568848e-05,1206.3949,6.174539e-02,1.945341e-01,4.053796e-03,3.103963e-07,1.695264e-07,2.318716e-04,4.176401e-06,6.137717e-05,1.017333e-04
5.72373842e-05,1206.7578,6.158324e-02,1.944476e-01,4.223239e-03,3.149858e-07,1.753948e-07,2.522330e-04,4.528534e-06,6.345879e-05,1.065468e-04
5.89178836e-05,1207.1336,6.141775e-02,1.943587e-01,4.395407e-03,3.196512e-07,1.814988e-07,2.738639e-04,4.902695e-06,6.560050e-05,1.115223e-04
6.05983831e-05,1207.5227,6.124880e-02,1.942673e-01,4.570368e-03,3.243955e-07,1.878530e-07,2.968279e-04,5.300075e-06,6.780484e-05,1.166680e-04
6.22788825e-05,1207.9257,6.107628e-02,1.941732e-01,4.748198e-03,3.292216e-07,1.944730e-07,3.211925e-04,5.721945e-06,7.007449e-05,1.219925e-04
6.39593819e-05,1208.3432,6.090005e-02,1.940763e-01,4.928971e-03,3.341321e-07,2.013753e-07,3.470296e-04,6.169663e-06,7.241228e-05,1.275047e-04
6.56398813e-05,1208.7759,6.071999e-02,1.939765e-01,5.112769e-03,3.391296e-07,2.085776e-07,3.744155e-04,6.644681e-06,7.482123e-05,1.332140e-04
6.73203808e-05,1209.2244,6.053596e-02,1.938738e-01,5.299678e-03,3.442166e-07,2.160988e-07,4.034316e-04,7.148553e-06,7.730455e-05,1.391301e-04
6.90008802e-05,1209.6895,6.034780e-02,1.937680e-01,5.489785e-03,3.493956e-07,2.239595e-07,4.341647e-04,7.682947e-06,7.986563e-05,1.452631e-04
7.06813796e-05,1210.1719,6.015536e-02,1.936588e-01,5.683184e-03,3.546686e-07,2.321815e-07,4.667071e-04,8.249651e-06,8.250808e-05,1.516237e-04
7.23618790e-05,1210.6724,5.995847e-02,1.935463e-01,5.879972e-03,3.600382e-07,2.407886e-07,5.011577e-04,8.850585e-06,8.523576e-05,1.582231e-04
7.40423784e-05,1211.1920,5.975695e-02,1.934302e-01,6.080252e-03,3.655057e-07,2.498063e-07,5.376222e-04,9.487816e-06,8.805276e-05,1.650730e-04
7.57228779e-05,1211.7315,5.955063e-02,1.933104e-01,6.284130e-03,3.710743e-07,2.592624e-07,5.762134e-04,1.016357e-05,9.096346e-05,1.721858e-04
7.74033773e-05,1212.2920,5.933929e-02,1.931867e-01,6.491720e-03,3.767442e-07,2.691869e-07,6.170527e-04,1.088024e-05,9.397251e-05,1.795744e-04
7.90838767e-05,1212.8744,5.912274e-02,1.930589e-01,6.703138e-03,3.825185e-07,2.796123e-07,6.602698e-04,1.164041e-05,9.708490e-05,1.872526e-04
8.07643761e-05,1213.4800,5.890074e-02,1.929269e-01,6.918509e-03,3.883964e-07,2.905742e-07,7.060043e-04,1.244690e-05,1.003060e-04,1.952348e-04
8.24448755e-05,1214.1100,5.867305e-02,1.927903e-01,7.137960e-03,3.943824e-07,3.021114e-07,7.544061e-04,1.330272e-05,1.036414e-04,2.035363e-04
8.41253750e-05,1214.7657,5.843944e-02,1.926490e-01,7.361630e-03,4.004760e-07,3.142662e-07,8.056368e-04,1.421116e-05,1.070974e-04,2.121733e-04
8.58058744e-05,1215.4484,5.819961e-02,1.925028e-01,7.589659e-03,4.066785e-07,3.270850e-07,8.598705e-04,1.517580e-05,1.106805e-04,2.211628e-04
8.74863738e-05,1216.1597,5.795329e-02,1.923514e-01,7.822198e-03,4.129882e-07,3.406184e-07,9.172952e-04,1.620050e-05,1.143978e-04,2.305230e-04
8.91668732e-05,1216.9012,5.770017e-02,1.921944e-01,8.059404e-03,4.194104e-07,3.549226e-07,9.781141e-04,1.728949e-05,1.182569e-04,2.402729e-04
9.08473727e-05,1217.6747,5.743991e-02,1.920317e-01,8.301443e-03,4.259398e-07,3.700592e-07,1.042547e-03,1.844740e-05,1.222660e-04,2.504332e-04
9.25278721e-05,1218.4820,5.717216e-02,1.918628e-01,8.548489e-03,4.325783e-07,3.860960e-07,1.110834e-03,1.967925e-05,1.264342e-04,2.610252e-04
9.42083715e-05,1219.3252,5.689655e-02,1.916875e-01,8.800726e-03,4.393257e-07,4.031086e-07,1.183233e-03,2.099058e-05,1.307710e-04,2.720721e-04
9.58888709e-05,1220.2066,5.661266e-02,1.915053e-01,9.058346e-03,4.461823e-07,4.211808e-07,1.260026e-03,2.238746e-05,1.352870e-04,2.835983e-04
9.75693703e-05,1221.1285,5.632006e-02,1.913159e-01,9.321555e-03,4.531438e-07,4.404055e-07,1.341523e-03,2.387655e-05,1.399935e-04,2.956299e-04
9.92498698e-05,1222.0936,5.601826e-02,1.911188e-01,9.590566e-03,4.602079e-07,4.608866e-07,1.428059e-03,2.546521e-05,1.449030e-04,3.081945e-04
1.00930369e-04,1223.1047,5.570676e-02,1.909135e-01,9.865609e-03,4.673730e-07,4.827406e-07,1.520002e-03,2.716158e-05,1.500290e-04,3.213219e-04
1.02610869e-04,1224.1649,5.538500e-02,1.906995e-01,1.014692e-02,4.746346e-07,5.060980e-07,1.617757e-03,2.897466e-05,1.553865e-04,3.350435e-04
1.04291368e-04,1225.2777,5.505238e-02,1.904763e-01,1.043476e-02,4.819874e-07,5.311059e-07,1.721769e-03,3.091447e-05,1.609916e-04,3.493932e-04
1.05971867e-04,1226.4469,5.470824e-02,1.902432e-01,1.072940e-02,4.894261e-07,5.579305e-07,1.832527e-03,3.299216e-05,1.668625e-04,3.644069e-04
1.07652367e-04,1227.6765,5.435186e-02,1.899995e-01,1.103111e-02,4.969433e-07,5.867602e-07,1.950573e-03,3.522019e-05,1.730189e-04,3.801233e-04
1.08805918e-04,1228.5579,5.409975e-02,1.898258e-01,1.124247e-02,5.021443e-07,6.078205e-07,2.036131e-03,3.684375e-05,1.774214e-04,3.913396e-04
1.09959470e-04,1229.4716,5.384123e-02,1.896464e-01,1.145742e-02,5.073752e-07,6.300035e-07,2.125616e-03,3.854967e-05,1.819764e-04,4.029204e-04
1.11113021e-04,1230.4192,5.357601e-02,1.894612e-01,1.167605e-02,5.126321e-07,6.533943e-07,2.219258e-03,4.034336e-05,1.866923e-04,4.148807e-04
1.12266573e-04,1231.4026,5.330378e-02,1.892698e-01,1.189848e-02,5.179109e-07,6.780868e-07,2.317303e-03,4.223070e-05,1.915780e-04,4.272359e-04
1.13420124e-04,1232.4239,5.302421e-02,1.890719e-01,1.212483e-02,5.232071e-07,7.041840e-07,2.420017e-03,4.421811e-05,1.966432e-04,4.400024e-04
1.14573676e-04,1233.4852,5.273695e-02,1.888671e-01,1.235522e-02,5.285152e-07,7.318002e-07,2.527688e-03,4.631257e-05,2.018984e-04,4.531972e-04
1.15727227e-04,1234.5888,5.244160e-02,1.886552e-01,1.258978e-02,5.338296e-07,7.610616e-07,2.640628e-03,4.852174e-05,2.073549e-04,4.668383e-04
1.16880779e-04,1235.7372,5.213776e-02,1.884356e-01,1.282864e-02,5.391436e-07,7.921087e-07,2.759177e-03,5.085401e-05,2.130250e-04,4.809445e-04
1.17661597e-04,1236.5414,5.192706e-02,1.882824e-01,1.299282e-02,5.427365e-07,8.142158e-07,2.842788e-03,5.250716e-05,2.169909e-04,4.907665e-04
1.18192402e-04,1237.1010,5.178141e-02,1.881760e-01,1.310562e-02,5.451757e-07,8.297788e-07,2.901253e-03,5.366716e-05,2.197485e-04,4.975737e-04
1.18723206e-04,1237.6714,5.163375e-02,1.880679e-01,1.321939e-02,5.476112e-07,8.457951e-07,2.961080e-03,5.485761e-05,2.225577e-04,5.044884e-04
1.19254010e-04,1238.2528,5.148404e-02,1.879579e-01,1.333416e-02,5.500422e-07,8.622832e-07,3.022312e-03,5.607959e-05,2.254200e-04,5.115128e-04
1.19784814e-04,1238.8458,5.133222e-02,1.878459e-01,1.344992e-02,5.524677e-07,8.792629e-07,3.084993e-03,5.733424e-05,2.283369e-04,5.186491e-04
1.20315618e-04,1239.4504,5.117824e-02,1.877320e-01,1.356670e-02,5.548867e-07,8.967549e-07,3.149168e-03,5.862272e-05,2.313102e-04,5.258994e-04
1.20846422e-04,1240.0672,5.102204e-02,1.876160e-01,1.368452e-02,5.572981e-07,9.147813e-07,3.214886e-03,5.994628e-05,2.343415e-04,5.332660e-04
1.21377227e-04,1240.6965,5.086356e-02,1.874980e-01,1.380339e-02,5.597009e-07,9.333651e-07,3.282196e-03,6.130622e-05,2.374327e-04,5.407511e-04
1.21908031e-04,1241.3386,5.070276e-02,1.873778e-01,1.392332e-02,5.620937e-07,9.525309e-07,3.351151e-03,6.270389e-05,2.405857e-04,5.483570e-04
1.22438835e-04,1241.9940,5.053955e-02,1.872554e-01,1.404434e-02,5.644756e-07,9.723045e-07,3.421804e-03,6.414073e-05,2.438023e-04,5.560862e-04
1.22969639e-04,1242.6631,5.037389e-02,1.871307e-01,1.416646e-02,5.668452e-07,9.927133e-07,3.494214e-03,6.561823e-05,2.470847e-04,5.639411e-04
1.23500443e-04,1243.3463,5.020570e-02,1.870036e-01,1.428969e-02,5.692009e-07,1.013786e-06,3.568439e-03,6.713798e-05,2.504350e-04,5.719240e-04
1.24031248e-04,1244.0441,5.003491e-02,1.868742e-01,1.441405e-02,5.715414e-07,1.035554e-06,3.644542e-03,6.870164e-05,2.538555e-04,5.800376e-04
1.24562052e-04,1244.7569,4.986145e-02,1.867422e-01,1.453957e-02,5.738652e-07,1.058050e-06,3.722588e-03,7.031096e-05,2.573485e-04,5.882843e-04
1.25092856e-04,1245.4853,4.968524e-02,1.866077e-01,1.466625e-02,5.761706e-07,1.081308e-06,3.802646e-03,7.196778e-05,2.609164e-04,5.966669e-04
1.25623660e-04,1246.2297,4.950621e-02,1.864705e-01,1.479412e-02,5.784559e-07,1.105365e-06,3.884787e-03,7.367405e-05,2.645619e-04,6.051879e-04
1.26154464e-04,1246.9907,4.932427e-02,1.863305e-01,1.492319e-02,5.807192e-07,1.130260e-06,3.969087e-03,7.543181e-05,2.682876e-04,6.138500e-04
1.26685268e-04,1247.7690,4.913933e-02,1.861878e-01,1.505349e-02,5.829588e-07,1.156035e-06,4.055624e-03,7.724323e-05,2.720964e-04,6.226560e-04
1.27216073e-04,1248.5649,4.895132e-02,1.860421e-01,1.518504e-02,5.851723e-07,1.182734e-06,4.144481e-03,7.911061e-05,2.759912e-04,6.316087e-04
1.27746877e-04,1249.3793,4.876012e-02,1.858934e-01,1.531784e-02,5.873580e-07,1.210405e-06,4.235745e-03,8.103635e-05,2.799752e-04,6.407109e-04
1.28277681e-04,1250.2128,4.856565e-02,1.857416e-01,1.545192e-02,5.895133e-07,1.239097e-06,4.329509e-03,8.302302e-05,2.840516e-04,6.499655e-04
1.28808485e-04,1251.0660,4.836781e-02,1.855866e-01,1.558731e-02,5.916359e-07,1.268865e-06,4.425867e-03,8.507334e-05,2.882240e-04,6.593753e-04
1.29339289e-04,1251.9397,4.816647e-02,1.854282e-01,1.572402e-02,5.937231e-07,1.299766e-06,4.524923e-03,8.719017e-05,2.924958e-04,6.689433e-04
1.29870094e-04,1252.8346,4.796154e-02,1.852664e-01,1.586207e-02,5.957724e-07,1.331862e-06,4.626783e-03,8.937657e-05,2.968711e-04,6.786724e-04
1.30400898e-04,1253.7516,4.775290e-02,1.851010e-01,1.600148e-02,5.977807e-07,1.365218e-06,4.731560e-03,9.163579e-05,3.013537e-04,6.885657e-04
1.30931702e-04,1254.6915,4.754041e-02,1.849318e-01,1.614227e-02,5.997451e-07,1.399907e-06,4.839373e-03,9.397126e-05,3.059480e-04,6.986261e-04
1.31462506e-04,1255.6553,4.732396e-02,1.847589e-01,1.628447e-02,6.016622e-07,1.436003e-06,4.950348e-03,9.638666e-05,3.106584e-04,7.088566e-04
1.31993310e-04,1256.6437,4.710340e-02,1.845819e-01,1.642809e-02,6.035287e-07,1.473588e-06,5.064619e-03,9.888588e-05,3.154898e-04,7.192603e-04
1.32359212e-04,1257.3401,4.694890e-02,1.844575e-01,1.652794e-02,6.047839e-07,1.500410e-06,5.145381e-03,1.006597e-04,3.188932e-04,7.265343e-04
1.32725115e-04,1258.0490,4.679233e-02,1.843311e-01,1.662847e-02,6.060120e-07,1.528012e-06,5.227826e-03,1.024767e-04,3.223581e-04,7.338930e-04
1.33091017e-04,1258.7709,4.663364e-02,1.842026e-01,1.672971e-02,6.072118e-07,1.556426e-06,5.312002e-03,1.043384e-04,3.258864e-04,7.413373e-04
1.33456919e-04,1259.5060,4.647278e-02,1.840720e-01,1.683165e-02,6.083817e-07,1.585687e-06,5.397962e-03,1.062465e-04,3.294799e-04,7.488682e-04
1.33822822e-04,1260.2549,4.630969e-02,1.839391e-01,1.693430e-02,6.095204e-07,1.615829e-06,5.485762e-03,1.082026e-04,3.331405e-04,7.564868e-04
1.34188724e-04,1261.0179,4.614433e-02,1.838041e-01,1.703768e-02,6.106264e-07,1.646892e-06,5.575458e-03,1.102085e-04,3.368703e-04,7.641938e-04
1.34554626e-04,1261.7954,4.597662e-02,1.836667e-01,1.714178e-02,6.116981e-07,1.678915e-06,5.667110e-03,1.122658e-04,3.406714e-04,7.719902e-04
1.34920528e-04,1262.5879,4.580651e-02,1.835269e-01,1.724661e-02,6.127338e-07,1.711941e-06,5.760780e-03,1.143766e-04,3.445459e-04,7.798770e-04
1.35286431e-04,1263.3958,4.563394e-02,1.833847e-01,1.735219e-02,6.137319e-07,1.746014e-06,5.856533e-03,1.165429e-04,3.484962e-04,7.878549e-04
1.35652333e-04,1264.2196,4.545883e-02,1.832399e-01,1.745850e-02,6.146905e-07,1.781181e-06,5.954437e-03,1.187667e-04,3.525246e-04,7.959250e-04
1.36018235e-04,1265.0598,4.528113e-02,1.830926e-01,1.756557e-02,6.156077e-07,1.817492e-06,6.054563e-03,1.210502e-04,3.566337e-04,8.040879e-04
1.36271481e-04,1265.6511,4.515658e-02,1.829890e-01,1.764012e-02,6.162173e-07,1.843322e-06,6.125202e-03,1.226670e-04,3.595262e-04,8.097924e-04
1.36524726e-04,1266.2508,4.503072e-02,1.828842e-01,1.771503e-02,6.168054e-07,1.869744e-06,6.196965e-03,1.243142e-04,3.624595e-04,8.155420e-04
1.36777972e-04,1266.8589,4.490354e-02,1.827780e-01,1.779030e-02,6.173715e-07,1.896777e-06,6.269881e-03,1.259929e-04,3.654345e-04,8.213369e-04
1.37031217e-04,1267.4757,4.477501e-02,1.826705e-01,1.786595e-02,6.179146e-07,1.924442e-06,6.343975e-03,1.277038e-04,3.684521e-04,8.271774e-04
1.37284463e-04,1268.1013,4.464509e-02,1.825615e-01,1.794196e-02,6.184342e-07,1.952759e-06,6.419276e-03,1.294478e-04,3.715134e-04,8.330637e-04
1.37537708e-04,1268.7360,4.451377e-02,1.824511e-01,1.801835e-02,6.189294e-07,1.981750e-06,6.495813e-03,1.312259e-04,3.746193e-04,8.389961e-04
1.37790954e-04,1269.3800,4.438100e-02,1.823393e-01,1.809510e-02,6.193994e-07,2.011438e-06,6.573617e-03,1.330391e-04,3.777710e-04,8.449746e-04
1.38044199e-04,1270.0334,4.424678e-02,1.822260e-01,1.817223e-02,6.198434e-07,2.041847e-06,6.652717e-03,1.348884e-04,3.809693e-04,8.509994e-04
1.38297445e-04,1270.6965,4.411106e-02,1.821112e-01,1.824974e-02,6.202606e-07,2.073002e-06,6.733147e-03,1.367747e-04,3.842156e-04,8.570708e-04
1.38550691e-04,1271.3696,4.397381e-02,1.819948e-01,1.832762e-02,6.206500e-07,2.104928e-06,6.814939e-03,1.386992e-04,3.875110e-04,8.631887e-04
1.38803936e-04,1272.0529,4.383501e-02,1.818768e-01,1.840588e-02,6.210108e-07,2.137653e-06,6.898128e-03,1.406631e-04,3.908565e-04,8.693535e-04
1.39057182e-04,1272.7465,4.369462e-02,1.817572e-01,1.848452e-02,6.213420e-07,2.171205e-06,6.982749e-03,1.426674e-04,3.942535e-04,8.755650e-04
1.39310427e-04,1273.4509,4.355260e-02,1.816360e-01,1.856353e-02,6.216426e-07,2.205614e-06,7.068839e-03,1.447134e-04,3.977033e-04,8.818235e-04
1.39563673e-04,1274.1661,4.340893e-02,1.815130e-01,1.864293e-02,6.219117e-07,2.240910e-06,7.156436e-03,1.468024e-04,4.012071e-04,8.881289e-04
1.39816918e-04,1274.8926,4.326356e-02,1.813883e-01,1.872270e-02,6.221481e-07,2.277127e-06,7.245580e-03,1.489358e-04,4.047664e-04,8.944812e-04
1.40070164e-04,1275.6306,4.311646e-02,1.812618e-01,1.880286e-02,6.223508e-07,2.314299e-06,7.336312e-03,1.511147e-04,4.083824e-04,9.008805e-04
1.40323409e-04,1276.3804,4.296760e-02,1.811335e-01,1.888340e-02,6.225187e-07,2.352460e-06,7.428673e-03,1.533408e-04,4.120568e-04,9.073266e-04
1.40576655e-04,1277.1422,4.281692e-02,1.810033e-01,1.896431e-02,6.226505e-07,2.391649e-06,7.522709e-03,1.556155e-04,4.157909e-04,9.138195e-04
1.40829900e-04,1277.9165,4.266440e-02,1.808712e-01,1.904561e-02,6.227452e-07,2.431904e-06,7.618464e-03,1.579404e-04,4.195864e-04,9.203590e-04
1.41083146e-04,1278.7035,4.250999e-02,1.807371e-01,1.912728e-02,6.228014e-07,2.473267e-06,7.715986e-03,1.603170e-04,4.234449e-04,9.269450e-04
1.41336392e-04,1279.5036,4.235365e-02,1.806010e-01,1.920934e-02,6.228179e-07,2.515782e-06,7.815325e-03,1.627472e-04,4.273680e-04,9.335772e-04
1.41589637e-04,1280.3170,4.219532e-02,1.804628e-01,1.929177e-02,6.227933e-07,2.559493e-06,7.916530e-03,1.652325e-04,4.313576e-04,9.402553e-04
1.41842883e-04,1281.1443,4.203498e-02,1.803226e-01,1.937457e-02,6.227263e-07,2.604449e-06,8.019657e-03,1.677751e-04,4.354153e-04,9.469792e-04
1.42096128e-04,1281.9857,4.187256e-02,1.801801e-01,1.945775e-02,6.226153e-07,2.650699e-06,8.124759e-03,1.703766e-04,4.395431e-04,9.537483e-04
1.42349374e-04,1282.8417,4.170801e-02,1.800354e-01,1.954130e-02,6.224589e-07,2.698297e-06,8.231894e-03,1.730392e-04,4.437429e-04,9.605622e-04
1.42602619e-04,1283.7127,4.154130e-02,1.798885e-01,1.962522e-02,6.222556e-07,2.747298e-06,8.341123e-03,1.757651e-04,4.480167e-04,9.674204e-04
1.42855865e-04,1284.5990,4.137236e-02,1.797391e-01,1.970950e-02,6.220036e-07,2.797761e-06,8.452506e-03,1.785563e-04,4.523666e-04,9.743223e-04
1.43109110e-04,1285.5012,4.120114e-02,1.795874e-01,1.979414e-02,6.217014e-07,2.849748e-06,8.566110e-03,1.814153e-04,4.567948e-04,9.812673e-04
1.43282408e-04,1286.1279,4.108263e-02,1.794821e-01,1.985227e-02,6.214648e-07,2.886234e-06,8.645163e-03,1.834120e-04,4.598714e-04,9.860443e-04
1.43400339e-04,1286.5588,4.100134e-02,1.794098e-01,1.989193e-02,6.212895e-07,2.911500e-06,8.699584e-03,1.847900e-04,4.619869e-04,9.893062e-04
1.43518270e-04,1286.9934,4.091954e-02,1.793369e-01,1.993165e-02,6.211026e-07,2.937128e-06,8.754519e-03,1.861838e-04,4.641205e-04,9.925771e-04
1.43636201e-04,1287.4317,4.083720e-02,1.792635e-01,1.997146e-02,6.209037e-07,2.963125e-06,8.809974e-03,1.875938e-04,4.662724e-04,9.958569e-04
1.43754132e-04,1287.8737,4.075434e-02,1.791895e-01,2.001134e-02,6.206927e-07,2.989499e-06,8.865958e-03,1.890201e-04,4.684429e-04,9.991455e-04
1.43872064e-04,1288.3196,4.067093e-02,1.791149e-01,2.005129e-02,6.204694e-07,3.016256e-06,8.922478e-03,1.904632e-04,4.706321e-04,1.002443e-03
1.43989995e-04,1288.7693,4.058697e-02,1.790398e-01,2.009132e-02,6.202335e-07,3.043406e-06,8.979542e-03,1.919232e-04,4.728405e-04,1.005749e-03
1.44107926e-04,1289.2229,4.050246e-02,1.789640e-01,2.013142e-02,6.199850e-07,3.070956e-06,9.037158e-03,1.934004e-04,4.750681e-04,1.009063e-03
1.44225857e-04,1289.6805,4.041739e-02,1.788877e-01,2.017160e-02,6.197236e-07,3.098915e-06,9.095334e-03,1.948953e-04,4.773153e-04,1.012385e-03
1.44343788e-04,1290.1421,4.033176e-02,1.788107e-01,2.021184e-02,6.194490e-07,3.127290e-06,9.154079e-03,1.964080e-04,4.795824e-04,1.015716e-03
1.44461719e-04,1290.6078,4.024555e-02,1.787331e-01,2.025216e-02,6.191611e-07,3.156091e-06,9.213401e-03,1.979389e-04,4.818696e-04,1.019055e-03
1.44579650e-04,1291.0776,4.015875e-02,1.786549e-01,2.029255e-02,6.188597e-07,3.185327e-06,9.273308e-03,1.994882e-04,4.841772e-04,1.022402e-03
1.44697581e-04,1291.5516,4.007137e-02,1.785761e-01,2.033301e-02,6.185444e-07,3.215007e-06,9.333809e-03,2.010565e-04,4.865056e-04,1.025756e-03
1.44815512e-04,1292.0299,3.998340e-02,1.784966e-01,2.037353e-02,6.182152e-07,3.245141e-06,9.394914e-03,2.026439e-04,4.888550e-04,1.029119e-03
1.44933443e-04,1292.5125,3.989482e-02,1.784165e-01,2.041413e-02,6.178717e-07,3.275738e-06,9.456632e-03,2.042509e-04,4.912257e-04,1.032488e-03
1.45051374e-04,1292.9995,3.980563e-02,1.783357e-01,2.045479e-02,6.175137e-07,3.306808e-06,9.518972e-03,2.058777e-04,4.936180e-04,1.035865e-03
